history

2017-04-03;8974
2017-04-04;9000
2017-04-05;9186
2017-04-06;9133
2017-04-07;9025
2017-04-10;8956
2017-04-11;8964
2017-04-12;8924
2017-04-13;8775
2017-04-14;8710
2017-04-17;8841
2017-04-18;8556
2017-04-19;8553
2017-04-20;8620
2017-04-21;8538
2017-04-24;8685
2017-04-25;8873
2017-04-26;8890
2017-04-27;8750
2017-04-28;8747
2017-05-02;8809
2017-05-03;8688
2017-05-04;8701
2017-05-05;8765
2017-05-10;8658
2017-05-11;8500
2017-05-12;8405
2017-05-15;8530
2017-05-16;8402
2017-05-17;8372
2017-05-18;8420
2017-05-19;8305
2017-05-22;8275
2017-05-23;8359
2017-05-24;8399
2017-05-25;8227
2017-05-26;8200
2017-05-29;8143
2017-05-30;8050
2017-05-31;7902
2017-06-01;7791
2017-06-02;7829
2017-06-05;7887
2017-06-06;7898
2017-06-07;7865
2017-06-08;8013
2017-06-09;8100
2017-06-13;8058
2017-06-14;8113
2017-06-15;8011
2017-06-16;8154
2017-06-19;8250
2017-06-20;8311
2017-06-21;8290
2017-06-22;7850
2017-06-23;8015
2017-06-26;7999
2017-06-27;8126
2017-06-28;8175
2017-06-29;8180
2017-06-30;8068
2017-07-03;8246
2017-07-04;8197
2017-07-05;8288
2017-07-06;8343
2017-07-07;8373
2017-07-10;8515
2017-07-11;8591
2017-07-12;8600
2017-07-13;8496
2017-07-14;8480
2017-07-17;8593
2017-07-18;8574
2017-07-19;8693
2017-07-20;8410
2017-07-21;8388
2017-07-24;8585
2017-07-25;8675
2017-07-26;8646
2017-07-27;8865
2017-07-28;8831
2017-07-31;8930
2017-08-01;9055
2017-08-02;9142
2017-08-03;9095
2017-08-04;9099
2017-08-07;9270
2017-08-08;9200
2017-08-09;9269
2017-08-10;9180
2017-08-11;9000
2017-08-14;9050
2017-08-15;8919
2017-08-16;8725
2017-08-17;8768
2017-08-18;8899
2017-08-21;9005
2017-08-22;9071
2017-08-23;9130
2017-08-24;9220
2017-08-25;9150
2017-08-28;9289
2017-08-29;9473
2017-08-30;9500
2017-08-31;9790
2017-09-01;9803
2017-09-04;9746
2017-09-05;9692
2017-09-06;9825
2017-09-07;9660
2017-09-08;9675
2017-09-11;9667
2017-09-12;9867
2017-09-13;9650
2017-09-14;9560
2017-09-15;9535
2017-09-18;9547
2017-09-19;9613
2017-09-20;9673
2017-09-21;9710
2017-09-22;9593
2017-09-25;9650
2017-09-26;9607
2017-09-27;9649
2017-09-28;9648
2017-09-29;9920
2017-10-02;10134
2017-10-03;10253
2017-10-04;10213
2017-10-05;10328
2017-10-06;10313
2017-10-09;10438
2017-10-10;10254
2017-10-11;10275
2017-10-12;10155
2017-10-13;10490
2017-10-16;10780
2017-10-17;10730
2017-10-18;10756
2017-10-19;10527
2017-10-20;10696
2017-10-23;10673
2017-10-24;10666
2017-10-25;10390
2017-10-26;10425
2017-10-27;10532
2017-10-30;10590
2017-10-31;10592
2017-11-01;11050
2017-11-02;11350
2017-11-03;11551
2017-11-07;11610
2017-11-08;11455
2017-11-09;11465
2017-11-10;11400
2017-11-13;11470
2017-11-14;11151
2017-11-15;10803
2017-11-16;11044
2017-11-17;10813
2017-11-20;10544
2017-11-21;10515
2017-11-22;10768
2017-11-23;10609
2017-11-24;10750
2017-11-27;10550
2017-11-28;10220
2017-11-29;10107
2017-11-30;9876
2017-12-01;10080
2017-12-04;10166
2017-12-05;10077
2017-12-06;10166
2017-12-07;10063
2017-12-08;10077
2017-12-11;10423
2017-12-12;10787
2017-12-13;10512
2017-12-14;10669
2017-12-15;10595
2017-12-18;10680
2017-12-19;10653
2017-12-20;10613
2017-12-21;10531
2017-12-22;10710
2017-12-25;10655
2017-12-26;10629
2017-12-27;10621
2017-12-28;10694
2017-12-29;10850
2018-01-03;11302
2018-01-04;11585
2018-01-05;11565
2018-01-09;11675
2018-01-10;11655
2018-01-11;11662
2018-01-12;11600
2018-01-15;11750
2018-01-16;11375
2018-01-17;11498
2018-01-18;11560
2018-01-19;11470
2018-01-22;11488
2018-01-23;11198
2018-01-24;11325
2018-01-25;11537
2018-01-26;11420
2018-01-29;11539
2018-01-30;11483
2018-01-31;11608
2018-02-01;11639
2018-02-02;11496
2018-02-05;11581
2018-02-06;11308
2018-02-07;11268
2018-02-08;11110
2018-02-09;11101
2018-02-12;11147
2018-02-13;11500
2018-02-14;11761
2018-02-15;11785
2018-02-16;10810
2018-02-19;11171
2018-02-20;11060
2018-02-21;11300
2018-02-22;11380
2018-02-26;11874
2018-02-27;11550
2018-02-28;11159
2018-03-01;11173
2018-03-02;11248
2018-03-05;11199
2018-03-06;11161
2018-03-07;11160
2018-03-09;11077
2018-03-12;11157
2018-03-13;11101
2018-03-14;10881
2018-03-15;10890
2018-03-16;10927
2018-03-19;10911
2018-03-20;10950
2018-03-21;10932
2018-03-22;11003
2018-03-23;10998
2018-03-26;10750
2018-03-27;10728
2018-03-28;10695
2018-03-29;10795
2018-03-30;10760
2018-04-02;10800
2018-04-03;10830
2018-04-04;10735
2018-04-05;10744
2018-04-06;10733
2018-04-09;9170
2018-04-10;9810
2018-04-11;9888
2018-04-12;10376
2018-04-13;10490
2018-04-16;9900
2018-04-17;10229
2018-04-18;10672
2018-04-19;10685
2018-04-20;10615
2018-04-23;10875
2018-04-24;10860
2018-04-25;10803
2018-04-26;10988
2018-04-27;10989
2018-04-28;10949
2018-04-30;10814
2018-05-02;11040
2018-05-03;10856
2018-05-04;10996
2018-05-07;11150
2018-05-08;11094
2018-05-10;10730
2018-05-11;10729
2018-05-14;10778
2018-05-15;10915
2018-05-16;10800
2018-05-17;10790
2018-05-18;10732
2018-05-21;10922
2018-05-22;10998
2018-05-23;10850
2018-05-24;10880
2018-05-25;11090
2018-05-28;11170
2018-05-29;11144
2018-05-30;11066
2018-05-31;11111
2018-06-01;11150
2018-06-04;11474
2018-06-05;11551
2018-06-06;11640
2018-06-07;11644
2018-06-08;11355
2018-06-09;11484
2018-06-11;11500
2018-06-13;11275
2018-06-14;11161
2018-06-15;11066
2018-06-18;11051
2018-06-19;11126
2018-06-20;11243
2018-06-21;11224
2018-06-22;11222
2018-06-25;11285
2018-06-26;11222
2018-06-27;11100
2018-06-28;11115
2018-06-29;11399
2018-07-02;11600
2018-07-03;11540
2018-07-04;11458
2018-07-05;11566
2018-07-06;11698
2018-07-09;11799
2018-07-10;11725
2018-07-11;11260
2018-07-12;11359
2018-07-13;11398
2018-07-16;10680
2018-07-17;10610
2018-07-18;10574
2018-07-19;10350
2018-07-20;10255
2018-07-23;10314
2018-07-24;10760
2018-07-25;10845
2018-07-26;10827
2018-07-27;10848
2018-07-30;10866
2018-07-31;10882
2018-08-01;10782
2018-08-02;10700
2018-08-03;10814
2018-08-06;10770
2018-08-07;10830
2018-08-08;10830
2018-08-09;10999
2018-08-10;10800
2018-08-13;11005
2018-08-14;10990
2018-08-15;11000
2018-08-16;10901
2018-08-17;10821
2018-08-20;10950
2018-08-21;10930
2018-08-22;11074
2018-08-23;10950
2018-08-24;11015
2018-08-27;11072
2018-08-28;11250
2018-08-29;11338
2018-08-30;11262
2018-08-31;11220
2018-09-03;11287
2018-09-04;11250
2018-09-05;11136
2018-09-06;11206
2018-09-07;11200
2018-09-10;11365
2018-09-11;11456
2018-09-12;11565
2018-09-13;11637
2018-09-14;11525
2018-09-17;11540
2018-09-18;11587
2018-09-19;11651
2018-09-20;11705
2018-09-21;12073
2018-09-24;11916
2018-09-25;11957
2018-09-26;11886
2018-09-27;11830
2018-09-28;11388
2018-10-01;11307
2018-10-02;11229
2018-10-03;11365
2018-10-04;11416
2018-10-05;11292
2018-10-08;11321
2018-10-09;11403
2018-10-10;11376
2018-10-11;11253
2018-10-12;11170
2018-10-15;11088
2018-10-16;11264
2018-10-17;11430
2018-10-18;11360
2018-10-19;11378
2018-10-22;11291
2018-10-23;11061
2018-10-24;11025
2018-10-25;10902
2018-10-26;10650
2018-10-29;10679
2018-10-30;10702
2018-10-31;11000
2018-11-01;11250
2018-11-02;11470
2018-11-06;11565
2018-11-07;11695
2018-11-08;11698
2018-11-09;11689
2018-11-12;11608
2018-11-13;11608
2018-11-14;11683
2018-11-15;11701
2018-11-16;11714
2018-11-19;11746
2018-11-20;11742
2018-11-21;11820
2018-11-22;11876
2018-11-23;11954
2018-11-26;11959
2018-11-27;12379
2018-11-28;12770
2018-11-29;12691
2018-11-30;12738
2018-12-03;12817
2018-12-04;12666
2018-12-05;12820
2018-12-06;12699
2018-12-07;12745
2018-12-10;12630
2018-12-11;12738
2018-12-12;12890
2018-12-13;13220
2018-12-14;13160
2018-12-17;13349
2018-12-18;13212
2018-12-19;13125
2018-12-20;13217
2018-12-21;13014
2018-12-24;12783
2018-12-25;12555
2018-12-26;12867
2018-12-27;12889
2018-12-28;13073
2018-12-29;13039
2019-01-03;12993
2019-01-04;13070
2019-01-08;13128
2019-01-09;13229
2019-01-10;13343
2019-01-11;13437
2019-01-14;13389
2019-01-15;13389
2019-01-16;13180
2019-01-17;13282
2019-01-18;13359
2019-01-21;13353
2019-01-22;13306
2019-01-23;13378
2019-01-24;13369
2019-01-25;13312
2019-01-28;13089
2019-01-29;13260
2019-01-30;13639
2019-01-31;13596
2019-02-01;13534
2019-02-04;13500
2019-02-05;13588
2019-02-06;13690
2019-02-07;13650
2019-02-08;13732
2019-02-11;13702
2019-02-12;13780
2019-02-13;13552
2019-02-14;13740
2019-02-15;13750
2019-02-18;13660
2019-02-19;13800
2019-02-20;14250
2019-02-21;14052
2019-02-22;14122
2019-02-25;14594
2019-02-26;14420
2019-02-27;14302
2019-02-28;14114
2019-03-01;14100
2019-03-04;13794
2019-03-05;13770
2019-03-06;14442
2019-03-07;14442
2019-03-11;14100
2019-03-12;14380
2019-03-13;13850
2019-03-14;13952
2019-03-15;14226
2019-03-18;14284
2019-03-19;14350
2019-03-20;14316
2019-03-21;14290
2019-03-22;14280
2019-03-25;14280
2019-03-26;14300
2019-03-27;13874
2019-03-28;13436
2019-03-29;13720
2019-04-01;13994
2019-04-02;14160
2019-04-03;14186
2019-04-04;14288
2019-04-05;14332
2019-04-08;14348
2019-04-09;14400
2019-04-10;14440
2019-04-11;14230
2019-04-12;14418
2019-04-15;14392
2019-04-16;14558
2019-04-17;14600
2019-04-18;14510
2019-04-19;14510
2019-04-22;14528
2019-04-23;14430
2019-04-24;14316
2019-04-25;14470
2019-04-26;14720
2019-04-29;14490
2019-04-30;14342
2019-05-02;14280
2019-05-03;14238
2019-05-06;14400
2019-05-07;14152
2019-05-08;14108
2019-05-10;13922
2019-05-13;13970
2019-05-14;13954
2019-05-15;13800
2019-05-16;13560
2019-05-17;13590
2019-05-20;13358
2019-05-21;13548
2019-05-22;13782
2019-05-23;13520
2019-05-24;13602
2019-05-27;13710
2019-05-28;13640
2019-05-29;13708
2019-05-30;13700
2019-05-31;13718
2019-06-03;13770
2019-06-04;13796
2019-06-05;13772
2019-06-06;13850
2019-06-07;13802
2019-06-10;13852
2019-06-11;14304
2019-06-13;14676
2019-06-14;14602
2019-06-17;14506
2019-06-18;14750
2019-06-19;14868
2019-06-20;14224
2019-06-21;14180
2019-06-24;14272
2019-06-25;14060
2019-06-26;14148
2019-06-27;14168
2019-06-28;14308
2019-07-01;14236
2019-07-02;14420
2019-07-03;14432
2019-07-04;14280
2019-07-05;14450
2019-07-08;14366
2019-07-09;14292
2019-07-10;14270
2019-07-11;14146
2019-07-12;14194
2019-07-15;14266
2019-07-16;14440
2019-07-17;14480
2019-07-18;14770
2019-07-19;14902
2019-07-22;14652
2019-07-23;14668
2019-07-24;14648
2019-07-25;14590
2019-07-26;14392
2019-07-29;14416
2019-07-30;14510
2019-07-31;14646
2019-08-01;14448
2019-08-02;14320
2019-08-05;14192
2019-08-06;14482
2019-08-07;14700
2019-08-08;15084
2019-08-09;14800
2019-08-12;15024
2019-08-13;14858
2019-08-14;14804
2019-08-15;14924
